scraped_at,url,success,reason,non_empty_fields,t_summary_s,sleep_after_summary_s,t_stats_s,sleep_after_stats_s,t_lineups_s,t_scrape_only_s,t_total_s,sleep_before_next_match_s,cumulative_total_s,file_name,fields_before,fields_after,row_updated,retry_trigger,data_csv_found
2026-04-17 23:09:32,https://us.soccerway.com/game/arab-contractors-al-mokawloon-hAgPF9Zc/petrojet-0ImETQmG/?mid=GC0oHYVg,False,no_stats,17,1.86,1.14,1.89,0.0,0.0,3.75,5.01,3.09,2536.35,egypt_egypt_cup_2024-2025_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:09:40,https://us.soccerway.com/game/arab-contractors-al-mokawloon-hAgPF9Zc/pyramids-zyHMiDZ6/?mid=lbAb1CKt,False,no_stats,17,2.48,1.52,1.36,0.0,0.0,3.84,5.46,2.58,2544.39,egypt_egypt_cup_2024-2025_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:09:48,https://us.soccerway.com/game/asyut-petroleum-W0hTETl4/national-bank-egypt-Gx9ImdAm/?mid=CvffFC06,False,no_stats,17,1.96,0.61,1.8,0.0,0.0,3.76,4.48,3.53,2552.4,egypt_egypt_cup_2024-2025_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:09:56,https://us.soccerway.com/game/ceramica-cleopatra-ATasWtPS/el-gaish-rRAQSp3M/?mid=jyjZBqCs,False,no_stats,17,2.1,1.92,2.0,0.0,0.0,4.1,6.13,2.19,2560.72,egypt_egypt_cup_2024-2025_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:10:04,https://us.soccerway.com/game/ceramica-cleopatra-ATasWtPS/la-viena-bih8ssHt/?mid=pAoY9HOQ,False,no_stats,17,2.0,0.98,1.54,0.0,0.0,3.54,4.63,3.13,2568.48,egypt_egypt_cup_2024-2025_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:10:12,https://us.soccerway.com/game/dayrout-MTaVEMJ5/zed-fc-SxS0BA1C/?mid=2RR44enl,False,no_stats,17,2.31,1.51,1.94,0.0,0.0,4.25,5.87,2.17,2576.51,egypt_egypt_cup_2024-2025_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:10:20,https://us.soccerway.com/game/el-gaish-rRAQSp3M/el-olympi-8h0BRkKi/?mid=phh2DjVI,False,no_stats,17,2.46,0.53,1.56,0.0,0.0,4.02,4.64,3.57,2584.72,egypt_egypt_cup_2024-2025_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:10:28,https://us.soccerway.com/game/el-gouna-EHDG5a4M/team-fc-G8AAK2bU/?mid=Kha3H5lK,False,no_stats,17,2.3,1.21,1.75,0.0,0.0,4.05,5.36,2.45,2592.53,egypt_egypt_cup_2024-2025_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:10:36,https://us.soccerway.com/game/el-ismaily-Q79lCRYM/enppi-2wpo7PBj/?mid=n3qrANtf,False,no_stats,17,2.26,1.08,1.56,0.0,0.0,3.82,5.0,3.48,2601.01,egypt_egypt_cup_2024-2025_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:10:44,https://us.soccerway.com/game/el-ismaily-Q79lCRYM/tanta-na5wg1oG/?mid=00zkyfNP,False,no_stats,17,2.09,1.1,1.81,0.0,0.0,3.9,5.11,2.96,2609.08,egypt_egypt_cup_2024-2025_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:10:53,https://us.soccerway.com/game/el-mansoura-dt3L4JJS/pyramids-zyHMiDZ6/?mid=W6JL0DoD,False,no_stats,17,1.85,0.64,1.34,0.0,0.0,3.19,3.94,2.35,2615.37,egypt_egypt_cup_2024-2025_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:10:59,https://us.soccerway.com/game/el-shams-KGnRfkw2/modern-sport-KCzFp0OB/?mid=Mco5ETw9,False,no_stats,17,2.24,1.98,1.72,0.0,0.0,3.96,6.04,2.87,2624.28,egypt_egypt_cup_2024-2025_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:11:08,https://us.soccerway.com/game/enppi-2wpo7PBj/haras-el-hodood-EckpUnJ3/?mid=zuQC2ZG0,False,no_stats,17,2.25,0.91,1.33,0.0,0.0,3.58,4.6,2.63,2631.51,egypt_egypt_cup_2024-2025_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:11:15,https://us.soccerway.com/game/ghazl-el-mahallah-WYauVS3c/pharco-fc-UP8rEKaA/?mid=YaJ8eOR0,False,no_stats,17,1.96,1.18,1.87,0.0,0.0,3.83,5.12,2.73,2639.36,egypt_egypt_cup_2024-2025_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:11:23,https://us.soccerway.com/game/modern-sport-KCzFp0OB/zamalek-Qk0VR4IS/?mid=vcMGg2dD,False,no_stats,17,2.43,1.27,2.28,0.0,0.0,4.71,6.11,2.82,2648.29,egypt_egypt_cup_2024-2025_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:11:32,https://us.soccerway.com/game/national-bank-egypt-Gx9ImdAm/pyramids-zyHMiDZ6/?mid=vszACL0s,True,none,33,2.08,1.34,1.47,1.62,1.86,5.41,8.56,2.71,2659.56,egypt_egypt_cup_2024-2025_match_data.csv,17,33,True,no_stats,True
2026-04-17 23:11:43,https://us.soccerway.com/game/pharco-fc-UP8rEKaA/tersana-Onos85dp/?mid=0I7TBev8,False,no_stats,17,2.34,1.03,1.62,0.0,0.0,3.96,5.09,2.05,2666.7,egypt_egypt_cup_2024-2025_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:11:50,https://us.soccerway.com/game/smouha-t6WUYDaO/suez-montakhab-jopIpX75/?mid=bDB7OGwK,False,no_stats,17,1.74,0.96,1.78,0.0,0.0,3.52,4.58,3.45,2674.73,egypt_egypt_cup_2024-2025_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:11:58,https://us.soccerway.com/game/smouha-t6WUYDaO/zed-fc-SxS0BA1C/?mid=xYPacpcl,False,no_stats,17,2.39,1.55,1.4,0.0,0.0,3.79,5.45,0.0,2680.18,egypt_egypt_cup_2024-2025_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:12:54,https://us.soccerway.com/game/abu-qir-semad-0jGgnDRP/ceramica-cleopatra-ATasWtPS/?mid=2HdDJHkt,False,no_stats,17,3.27,1.45,1.58,0.0,0.0,4.85,6.39,2.29,2739.48,egypt_egypt_cup_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:13:03,https://us.soccerway.com/game/al-ahly-EPsYDm4A/we-sports-club-SxdAv1Zg/?mid=nLpoOKjK,False,no_stats,17,2.55,1.8,2.13,0.0,0.0,4.68,6.56,2.6,2748.64,egypt_egypt_cup_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:13:12,https://us.soccerway.com/game/al-ittihad-alexandria-WpApD7JG/kahrabaa-ismailia-lxEn765o/?mid=Q5hG9APk,False,no_stats,17,2.68,1.58,1.73,0.0,0.0,4.41,6.1,3.11,2757.85,egypt_egypt_cup_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:13:21,https://us.soccerway.com/game/al-masry-4b8hBolT/dekernes-2V6VOhwH/?mid=dzp5F5wP,False,no_stats,17,2.73,1.36,1.87,0.0,0.0,4.6,6.06,2.19,2766.1,egypt_egypt_cup_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:13:30,https://us.soccerway.com/game/al-masry-4b8hBolT/zed-fc-SxS0BA1C/?mid=Kz0Gce2T,False,no_stats,17,2.61,1.95,1.95,0.0,0.0,4.56,6.63,3.23,2775.96,egypt_egypt_cup_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:13:39,https://us.soccerway.com/game/al-qanah-nL7hY2js/modern-sport-KCzFp0OB/?mid=boki2wU0,False,no_stats,17,2.15,1.48,1.29,0.0,0.0,3.44,5.03,2.44,2783.44,egypt_egypt_cup_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:13:47,https://us.soccerway.com/game/al-sekka-jw5i5tLk/el-gaish-rRAQSp3M/?mid=MXoP7lf2,False,no_stats,17,2.16,1.38,1.9,0.0,0.0,4.06,5.55,2.91,2791.89,egypt_egypt_cup_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:13:55,https://us.soccerway.com/game/alo-egypt-AFqnQYkB/zed-fc-SxS0BA1C/?mid=lAtcHR8C,False,no_stats,17,1.93,0.62,1.75,0.0,0.0,3.68,4.41,2.57,2798.87,egypt_egypt_cup_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:14:02,https://us.soccerway.com/game/arab-contractors-al-mokawloon-hAgPF9Zc/enppi-2wpo7PBj/?mid=QJXlO9vq,False,no_stats,17,2.12,1.77,1.63,0.0,0.0,3.75,5.63,3.48,2807.98,egypt_egypt_cup_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:14:11,https://us.soccerway.com/game/asyut-petroleum-W0hTETl4/el-gouna-EHDG5a4M/?mid=K0szUvB4,False,no_stats,17,2.41,1.6,1.99,0.0,0.0,4.4,6.1,2.49,2816.57,egypt_egypt_cup_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:14:20,https://us.soccerway.com/game/baladiyat-el-mahalla-4t3wxbUl/zamalek-Qk0VR4IS/?mid=WC2b0HbD,False,no_stats,17,2.54,0.9,1.33,0.0,0.0,3.87,4.88,3.81,2825.26,egypt_egypt_cup_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:14:29,https://us.soccerway.com/game/bur-fouad-rHPj3PKg/national-bank-egypt-Gx9ImdAm/?mid=AgSJTVGL,False,no_stats,17,2.58,1.21,1.91,0.0,0.0,4.49,5.8,2.61,2833.67,egypt_egypt_cup_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:14:37,https://us.soccerway.com/game/ceramica-cleopatra-ATasWtPS/zamalek-Qk0VR4IS/?mid=OzMJtmum,False,no_stats,17,2.06,0.87,1.97,0.0,0.0,4.03,5.01,3.41,2842.1,egypt_egypt_cup_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:14:46,https://us.soccerway.com/game/el-gaish-rRAQSp3M/kahrabaa-ismailia-lxEn765o/?mid=vaw8P6ng,False,no_stats,17,2.48,1.87,1.67,0.0,0.0,4.15,6.12,3.53,2851.75,egypt_egypt_cup_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:14:55,https://us.soccerway.com/game/el-gouna-EHDG5a4M/pyramids-zyHMiDZ6/?mid=6RYYFxIc,False,no_stats,17,2.02,0.94,1.91,0.0,0.0,3.93,4.97,3.14,2859.86,egypt_egypt_cup_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:15:03,https://us.soccerway.com/game/el-ismaily-Q79lCRYM/haras-el-hodood-EckpUnJ3/?mid=nZLcMm9e,False,no_stats,17,2.29,1.97,1.48,0.0,0.0,3.77,5.86,3.99,2869.71,egypt_egypt_cup_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:15:13,https://us.soccerway.com/game/enppi-2wpo7PBj/national-bank-egypt-Gx9ImdAm/?mid=0ERGNpH5,False,no_stats,17,2.49,1.25,1.76,0.0,0.0,4.25,5.61,2.34,2877.66,egypt_egypt_cup_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:15:21,https://us.soccerway.com/game/ghazl-el-mahallah-WYauVS3c/smouha-t6WUYDaO/?mid=CzfjSwcE,False,no_stats,17,1.97,1.45,1.7,0.0,0.0,3.67,5.23,4.0,2886.89,egypt_egypt_cup_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:15:30,https://us.soccerway.com/game/haras-el-hodood-EckpUnJ3/smouha-t6WUYDaO/?mid=8vVOLOoI,False,no_stats,17,2.43,1.09,1.64,0.0,0.0,4.07,5.29,3.09,2895.27,egypt_egypt_cup_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:15:39,https://us.soccerway.com/game/masar-8nemvXht/pyramids-zyHMiDZ6/?mid=Iyemhv9U,False,no_stats,17,2.31,1.43,1.52,0.0,0.0,3.83,5.37,2.71,2903.35,egypt_egypt_cup_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:15:47,https://us.soccerway.com/game/modern-sport-KCzFp0OB/petrojet-0ImETQmG/?mid=vLtmhZPj,False,no_stats,17,2.16,1.1,1.8,0.0,0.0,3.96,5.17,2.95,2911.47,egypt_egypt_cup_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:15:55,https://us.soccerway.com/game/petrojet-0ImETQmG/wadi-degla-8hYMzzVB/?mid=tGVrSIuH,False,no_stats,17,2.09,0.79,1.78,0.0,0.0,3.87,4.76,3.37,2919.6,egypt_egypt_cup_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:16:03,https://us.soccerway.com/game/pharco-fc-UP8rEKaA/telephonaat-beni-suef-CdH7asKI/?mid=ERYAVin9,False,no_stats,17,2.07,1.7,1.83,0.0,0.0,3.9,5.7,3.56,2928.86,egypt_egypt_cup_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:16:12,https://us.soccerway.com/game/pharco-fc-UP8rEKaA/we-sports-club-SxdAv1Zg/?mid=xn7v5fl1,False,no_stats,16,2.13,0.56,1.77,0.0,0.0,3.9,4.57,0.0,2933.43,egypt_egypt_cup_2025-2026_match_data.csv,16,16,False,no_stats,True
2026-04-17 23:17:14,https://us.soccerway.com/game/al-ahly-EPsYDm4A/ceramica-cleopatra-ATasWtPS/?mid=GlWPnhzJ,True,none,115,2.55,1.26,1.48,0.6,2.02,6.05,8.07,2.13,3000.73,egypt_premier_league_2024-2025_match_data.csv,17,115,True,no_stats,True
2026-04-17 23:17:24,https://us.soccerway.com/game/al-ahly-EPsYDm4A/el-ismaily-Q79lCRYM/?mid=CvhU5ut3,True,none,91,2.36,0.92,1.82,1.47,1.47,5.65,8.2,2.84,3011.77,egypt_premier_league_2024-2025_match_data.csv,87,91,True,no_lineups,True
2026-04-17 23:17:35,https://us.soccerway.com/game/al-ahly-EPsYDm4A/haras-el-hodood-EckpUnJ3/?mid=S8Jr7qNO,True,none,91,2.16,1.81,1.76,1.16,1.68,5.6,8.73,2.34,3022.83,egypt_premier_league_2024-2025_match_data.csv,17,91,True,no_stats,True
2026-04-17 23:17:46,https://us.soccerway.com/game/al-ahly-EPsYDm4A/national-bank-egypt-Gx9ImdAm/?mid=Sdgrr8DF,True,none,33,2.5,1.85,1.24,0.55,1.9,5.64,8.2,2.47,3033.5,egypt_premier_league_2024-2025_match_data.csv,17,33,True,no_stats,True
2026-04-17 23:17:57,https://us.soccerway.com/game/al-ahly-EPsYDm4A/petrojet-0ImETQmG/?mid=f7DeFRde,True,none,93,2.49,1.23,2.16,0.99,1.67,6.32,8.7,3.73,3045.93,egypt_premier_league_2024-2025_match_data.csv,17,93,True,no_stats,True
2026-04-17 23:18:10,https://us.soccerway.com/game/al-ahly-EPsYDm4A/pharco-fc-UP8rEKaA/?mid=2Za3joOP,True,none,91,2.15,1.89,1.61,1.5,1.28,5.04,8.61,2.36,3056.9,egypt_premier_league_2024-2025_match_data.csv,87,91,True,no_lineups,True
2026-04-17 23:18:21,https://us.soccerway.com/game/al-ahly-EPsYDm4A/pyramids-zyHMiDZ6/?mid=6urpaF6c,True,none,93,2.09,1.57,1.76,0.83,1.91,5.76,8.32,2.45,3067.68,egypt_premier_league_2024-2025_match_data.csv,17,93,True,no_stats,True
2026-04-17 23:18:31,https://us.soccerway.com/game/al-ahly-EPsYDm4A/smouha-t6WUYDaO/?mid=EZ4Wjxdm,True,none,91,2.23,1.43,1.75,0.56,1.38,5.36,7.5,2.06,3077.23,egypt_premier_league_2024-2025_match_data.csv,17,91,True,no_stats,True
2026-04-17 23:18:41,https://us.soccerway.com/game/al-ahly-EPsYDm4A/zamalek-Qk0VR4IS/?mid=G8GqRbjo,False,no_stats,17,1.99,1.34,1.65,0.0,0.0,3.64,5.05,2.42,3084.71,egypt_premier_league_2024-2025_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:18:48,https://us.soccerway.com/game/al-ahly-EPsYDm4A/zamalek-Qk0VR4IS/?mid=QqNRARNa,True,none,93,3.49,1.93,1.8,1.59,2.65,7.94,11.62,2.27,3098.59,egypt_premier_league_2024-2025_match_data.csv,17,93,True,no_stats,True
2026-04-17 23:19:02,https://us.soccerway.com/game/al-ittihad-alexandria-WpApD7JG/al-masry-4b8hBolT/?mid=0IDkXaIt,True,none,93,2.24,1.7,1.45,1.01,1.64,5.33,8.2,3.57,3110.36,egypt_premier_league_2024-2025_match_data.csv,17,93,True,no_stats,True
2026-04-17 23:19:14,https://us.soccerway.com/game/al-ittihad-alexandria-WpApD7JG/ceramica-cleopatra-ATasWtPS/?mid=nRHGSsWI,True,none,93,2.53,1.35,1.31,1.83,1.71,5.55,8.92,3.17,3122.45,egypt_premier_league_2024-2025_match_data.csv,17,93,True,no_stats,True
2026-04-17 23:19:26,https://us.soccerway.com/game/al-ittihad-alexandria-WpApD7JG/el-gaish-rRAQSp3M/?mid=drQCXFV7,True,none,115,1.96,1.59,1.49,1.83,1.72,5.17,8.77,2.97,3134.19,egypt_premier_league_2024-2025_match_data.csv,111,115,True,no_lineups,True
2026-04-17 23:19:38,https://us.soccerway.com/game/al-ittihad-alexandria-WpApD7JG/el-gaish-rRAQSp3M/?mid=fiD7VUT9,True,none,33,2.15,0.87,1.87,1.86,1.71,5.73,8.62,2.95,3145.76,egypt_premier_league_2024-2025_match_data.csv,14,33,True,no_stats,True
2026-04-17 23:19:50,https://us.soccerway.com/game/al-ittihad-alexandria-WpApD7JG/el-gouna-EHDG5a4M/?mid=lzGzW2f3,True,none,93,2.23,1.21,1.76,0.88,1.61,5.6,7.84,3.08,3156.68,egypt_premier_league_2024-2025_match_data.csv,17,93,True,no_stats,True
2026-04-17 23:20:01,https://us.soccerway.com/game/al-ittihad-alexandria-WpApD7JG/el-ismaily-Q79lCRYM/?mid=ILt9c2Vh,True,none,91,2.2,1.96,1.41,0.72,1.47,5.08,7.93,2.45,3167.06,egypt_premier_league_2024-2025_match_data.csv,17,91,True,no_stats,True
2026-04-17 23:20:11,https://us.soccerway.com/game/al-ittihad-alexandria-WpApD7JG/ghazl-el-mahallah-WYauVS3c/?mid=IR1mmfeC,True,none,33,2.15,1.31,1.54,1.07,1.61,5.3,7.85,2.44,3177.35,egypt_premier_league_2024-2025_match_data.csv,17,33,True,no_stats,True
2026-04-17 23:20:21,https://us.soccerway.com/game/al-ittihad-alexandria-WpApD7JG/haras-el-hodood-EckpUnJ3/?mid=boe4DyiR,True,none,33,2.12,0.78,1.5,1.89,1.78,5.4,8.21,3.6,3189.16,egypt_premier_league_2024-2025_match_data.csv,17,33,True,no_stats,True
2026-04-17 23:20:33,https://us.soccerway.com/game/al-ittihad-alexandria-WpApD7JG/modern-sport-KCzFp0OB/?mid=ju0eoYPO,True,none,33,2.33,1.05,1.79,0.71,1.96,6.08,8.0,3.27,3200.42,egypt_premier_league_2024-2025_match_data.csv,14,33,True,no_stats,True
2026-04-17 23:20:44,https://us.soccerway.com/game/al-ittihad-alexandria-WpApD7JG/modern-sport-KCzFp0OB/?mid=jyA8k98j,True,none,115,3.04,1.0,1.86,1.02,2.04,6.94,9.14,3.47,3213.03,egypt_premier_league_2024-2025_match_data.csv,17,115,True,no_stats,True
2026-04-17 23:20:57,https://us.soccerway.com/game/al-ittihad-alexandria-WpApD7JG/zed-fc-SxS0BA1C/?mid=Sxk52zVs,True,none,115,2.56,1.04,1.31,0.56,1.84,5.71,7.49,3.08,3223.6,egypt_premier_league_2024-2025_match_data.csv,17,115,True,no_stats,True
2026-04-17 23:21:08,https://us.soccerway.com/game/al-masry-4b8hBolT/ceramica-cleopatra-ATasWtPS/?mid=lG96aVJO,True,none,115,2.63,1.85,1.74,1.48,1.55,5.92,9.42,3.73,3236.75,egypt_premier_league_2024-2025_match_data.csv,17,115,True,no_stats,True
2026-04-17 23:21:21,https://us.soccerway.com/game/al-masry-4b8hBolT/pyramids-zyHMiDZ6/?mid=SKyVY3z2,True,none,33,2.4,0.56,1.6,0.69,1.63,5.63,7.02,3.99,3247.76,egypt_premier_league_2024-2025_match_data.csv,17,33,True,no_stats,True
2026-04-17 23:21:32,https://us.soccerway.com/game/el-gaish-rRAQSp3M/el-gouna-EHDG5a4M/?mid=2V9iZnlR,True,none,91,2.16,0.84,1.87,1.53,1.73,5.76,8.3,3.14,3259.2,egypt_premier_league_2024-2025_match_data.csv,17,91,True,no_stats,True
2026-04-17 23:21:43,https://us.soccerway.com/game/el-ismaily-Q79lCRYM/enppi-2wpo7PBj/?mid=6i8mMQjd,True,none,33,2.2,1.32,1.7,1.34,1.87,5.77,8.59,2.83,3270.62,egypt_premier_league_2024-2025_match_data.csv,17,33,True,no_stats,True
2026-04-17 23:21:55,https://us.soccerway.com/game/el-ismaily-Q79lCRYM/modern-sport-KCzFp0OB/?mid=Ig4ZxWOp,True,none,115,2.04,1.4,1.85,1.15,1.76,5.65,8.38,0.0,3279.0,egypt_premier_league_2024-2025_match_data.csv,17,115,True,no_stats,True
2026-04-17 23:22:38,https://us.soccerway.com/game/al-masry-4b8hBolT/pharco-fc-UP8rEKaA/?mid=8pGstgKq,True,none,115,3.1,1.92,1.55,1.49,1.77,6.42,9.99,2.12,3325.61,egypt_premier_league_2025-2026_match_data.csv,17,115,True,no_stats,True
2026-04-17 23:22:50,https://us.soccerway.com/game/arab-contractors-al-mokawloon-hAgPF9Zc/kahrabaa-ismailia-lxEn765o/?mid=tYUb59me,True,none,115,2.25,0.57,1.85,1.15,2.04,6.14,8.05,2.0,3335.66,egypt_premier_league_2025-2026_match_data.csv,17,115,True,no_stats,True
2026-04-17 23:23:00,https://us.soccerway.com/game/ceramica-cleopatra-ATasWtPS/kahrabaa-ismailia-lxEn765o/?mid=zkBM80G8,True,none,115,2.19,1.97,1.33,0.77,1.62,5.14,8.04,2.61,3346.32,egypt_premier_league_2025-2026_match_data.csv,111,115,True,no_lineups,True
2026-04-17 23:23:11,https://us.soccerway.com/game/ceramica-cleopatra-ATasWtPS/national-bank-egypt-Gx9ImdAm/?mid=dEWQ9DGD,True,none,117,2.69,1.79,1.52,1.73,1.72,5.93,9.63,2.78,3358.72,egypt_premier_league_2025-2026_match_data.csv,17,117,True,no_stats,True
2026-04-17 23:23:23,https://us.soccerway.com/game/ceramica-cleopatra-ATasWtPS/pharco-fc-UP8rEKaA/?mid=WxbAO3CN,True,none,115,2.51,0.74,1.34,0.99,1.81,5.66,7.55,3.33,3369.6,egypt_premier_league_2025-2026_match_data.csv,17,115,True,no_stats,True
2026-04-17 23:23:34,https://us.soccerway.com/game/ceramica-cleopatra-ATasWtPS/zamalek-Qk0VR4IS/?mid=6NnJJVXO,True,none,115,2.36,0.56,1.57,1.89,1.76,5.69,8.3,2.22,3380.12,egypt_premier_league_2025-2026_match_data.csv,17,115,True,no_stats,True
2026-04-17 23:23:44,https://us.soccerway.com/game/ceramica-cleopatra-ATasWtPS/zed-fc-SxS0BA1C/?mid=4WRiULop,True,none,115,2.28,0.7,1.53,1.81,1.82,5.63,8.3,3.25,3391.67,egypt_premier_league_2025-2026_match_data.csv,17,115,True,no_stats,True
2026-04-17 23:23:56,https://us.soccerway.com/game/el-gaish-rRAQSp3M/el-gouna-EHDG5a4M/?mid=h8ObWxhB,True,none,115,2.72,1.45,1.29,1.58,1.65,5.66,8.86,2.62,3403.15,egypt_premier_league_2025-2026_match_data.csv,17,115,True,no_stats,True
2026-04-17 23:24:07,https://us.soccerway.com/game/el-gaish-rRAQSp3M/el-ismaily-Q79lCRYM/?mid=2mBj8don,True,none,117,2.22,1.64,1.47,1.86,1.42,5.11,8.77,3.09,3415.01,egypt_premier_league_2025-2026_match_data.csv,14,117,True,no_stats,True
2026-04-17 23:24:19,https://us.soccerway.com/game/el-gaish-rRAQSp3M/el-ismaily-Q79lCRYM/?mid=I7YUufMF,True,none,115,2.17,1.65,1.9,0.67,1.71,5.78,8.26,3.46,3426.73,egypt_premier_league_2025-2026_match_data.csv,14,115,True,no_stats,True
2026-04-17 23:24:31,https://us.soccerway.com/game/el-gaish-rRAQSp3M/enppi-2wpo7PBj/?mid=h23KtoSi,False,no_stats,17,2.34,1.11,1.98,0.0,0.0,4.32,5.53,3.33,3435.59,egypt_premier_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:24:40,https://us.soccerway.com/game/el-gaish-rRAQSp3M/ghazl-el-mahallah-WYauVS3c/?mid=U7WNjJio,False,no_stats,17,1.99,0.9,1.31,0.0,0.0,3.3,4.28,2.82,3442.69,egypt_premier_league_2025-2026_match_data.csv,14,17,True,no_stats,True
2026-04-17 23:24:47,https://us.soccerway.com/game/el-gaish-rRAQSp3M/petrojet-0ImETQmG/?mid=pEyoJHgR,True,none,117,2.18,1.08,1.78,1.43,1.87,5.83,8.51,2.13,3453.33,egypt_premier_league_2025-2026_match_data.csv,17,117,True,no_stats,True
2026-04-17 23:24:58,https://us.soccerway.com/game/el-gaish-rRAQSp3M/pharco-fc-UP8rEKaA/?mid=8hnFwote,True,none,115,2.06,1.88,1.4,1.08,1.54,5.0,8.14,2.03,3463.5,egypt_premier_league_2025-2026_match_data.csv,14,115,True,no_stats,True
2026-04-17 23:25:08,https://us.soccerway.com/game/el-gaish-rRAQSp3M/smouha-t6WUYDaO/?mid=AyDTwZIt,True,none,117,2.27,0.62,1.33,0.92,1.76,5.36,7.08,2.37,3472.95,egypt_premier_league_2025-2026_match_data.csv,17,117,True,no_stats,True
2026-04-17 23:25:17,https://us.soccerway.com/game/el-gaish-rRAQSp3M/zed-fc-SxS0BA1C/?mid=MPpd7ZFj,True,none,115,1.5,1.96,1.37,1.92,1.56,4.43,8.5,3.37,3484.82,egypt_premier_league_2025-2026_match_data.csv,17,115,True,no_stats,True
2026-04-17 23:25:29,https://us.soccerway.com/game/el-gaish-rRAQSp3M/zed-fc-SxS0BA1C/?mid=QwlelWUg,True,none,117,2.61,0.6,1.52,1.74,1.7,5.83,8.33,2.62,3495.76,egypt_premier_league_2025-2026_match_data.csv,17,117,True,no_stats,True
2026-04-17 23:25:40,https://us.soccerway.com/game/enppi-2wpo7PBj/kahrabaa-ismailia-lxEn765o/?mid=AHd0OCV6,False,no_stats,17,2.15,0.93,1.84,0.0,0.0,3.99,5.0,2.77,3503.53,egypt_premier_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 23:25:48,https://us.soccerway.com/game/enppi-2wpo7PBj/wadi-degla-8hYMzzVB/?mid=MeERnkJ8,True,none,115,2.44,0.9,1.58,0.88,1.67,5.69,7.63,0.0,3511.16,egypt_premier_league_2025-2026_match_data.csv,17,115,True,no_stats,True
2026-04-17 23:27:14,https://us.soccerway.com/game/blackburn-6Nl8nagD/southampton-WdKOwxDM/?mid=tvxkXuZA,True,none,112,2.89,1.3,1.74,1.93,1.98,6.61,10.0,0.0,3599.08,england_championship_2025-2026_match_data.csv,18,112,True,no_stats,True
2026-04-17 23:28:11,https://us.soccerway.com/game/aston-villa-W00wmLO0/liverpool-lId4TMwf/?mid=hxj39Vm2,True,none,94,14.87,1.88,9.54,0.74,2.13,26.54,29.34,3.37,3679.27,england_premier_league_2024-2025_match_data.csv,18,94,True,no_stats,True
2026-04-17 23:28:44,https://us.soccerway.com/game/aston-villa-W00wmLO0/manchester-city-Wtn9Stg0/?mid=8b9uC0YQ,True,none,92,2.5,0.63,1.67,0.78,1.92,6.09,7.66,3.09,3690.02,england_premier_league_2024-2025_match_data.csv,14,92,True,no_stats,True
